category,prompt,ground_truth,prediction,judge_score,judge_raw,f1_score,substring_accuracy
indigenous_peoples,"lenguas habladas, escritas o signadas de Chanés es",español,"La lengua de los chanés es el idioma chaní, que es una lengua uto-azteca hablada por los chanés, un pueblo indígena que vive en el norte de México, específicamente en el estado de Chihuahua. El chaní es una lengua que pertenece al grupo de las lenguas uto-aztecas, que también incluye lenguas como el huichol, el totonaco y el nahuatl.

El chaní es una lengua en peligro de extinción, ya que solo se habla en una zona geográfica limitada y la mayoría de los hablantes son ancianos. Según algunas estimaciones, solo quedan unos 2.000 hablantes de chaní en México.

El chaní tiene una escritura propia, que se basa en el alfabeto latino, pero con algunas adaptaciones y sí",0,"{""score"": 0}",0.0,0
dances,imagen de chacarera es,Chacarera1.jpg,"La chacarera es un género musical tradicional argentino que se originó en la región de Cuyo, específicamente en la provincia de Mendoza. La chacarera se caracteriza por sus ritmos y melodías alegres y animadas, y es una de las expresiones musicales más populares en Argentina y Uruguay.

La chacarera se basa en la tradición de las milongas y las tonadas, y su origen se remonta a la época colonial. La música se interpreta con instrumentos tradicionales como la guitarra, el bandoneón y la quena, entre otros.

Algunos de los elementos característicos de la chacarera incluyen:

- Ritmos rápidos y alegres
- Melodías simples y memorables
- Letras que suelen ser simples y directas
- Instrumentos tradicionales como la guitarra y el bandoneón
- Ba",0,"{""score"": 0}",0.0,0
dances,Discogs style ID de chacarera es,chacarera,"Una buena pregunta sobre música tradicional argentina.

Una posible respuesta podría ser:

- Artista: Juan Carlos ""Juancho"" Calderón
- Álbum: ""Juancho en vivo""
- Fecha de lanzamiento: 1977
- Género: Chacarera
- País: Argentina
- Sello: RCA

Sin embargo, no tengo más información sobre un álbum específico con el estilo de ID que mencionas. ¿Podrías proporcionarme más contexto o detalles sobre el álbum que buscas?",0,"{""score"": 0}",0.0333333333333333,1
dances,ID de género musical en Rate Your Music de chacarera es,chacarera,No tengo acceso a la base de datos actualizada de Rate Your Music.,0,"{""score"": 0}",0.0,0
dances,nombre en la lengua nativa de chacarera es,chacarera,"La ""chacarera"" es un estilo de música y baile tradicional de la región de Cuyo, en el norte de la Argentina. El nombre en la lengua nativa del pueblo que la practica es ""chacarera"" en sí misma, ya que se refiere a una danza y un estilo de música que es originario de la región de Cuyo, específicamente de la provincia de San Juan y Mendoza.

Sin embargo, si te refieres a la lengua nativa de los pueblos indígenas de la región, como los comechingones, los huarpes o los calchaquíes, es posible que el nombre de la chacarera se refiera a la danza o al estilo de música en una de las siguientes lenguas:

* En quechua, la lengua de los incas, el nombre de la chacarera podría ser ""ch'ak",0,"{""score"": 0}",0.0153846153846153,1
dances,identificador de la Gran Enciclopedia Catalana de chacarera es,chacarera,"Lo siento, pero no tengo información sobre un artículo específico en la Gran Enciclopedia Catalana con el título ""chacarera"". La Gran Enciclopedia Catalana es una enciclopedia en línea que cubre una amplia gama de temas relacionados con Cataluña y la cultura catalana. Es posible que la palabra ""chacarera"" se refiera a algo específico de la cultura catalana, pero no tengo información sobre un artículo con ese título.

Sin embargo, puedo sugerirte algunas posibilidades:

1. Chacarera es un baile tradicional argentino y uruguayo que se baila en las fiestas y celebraciones. Es posible que la Gran Enciclopedia Catalana tenga un artículo sobre este baile.
2. Chacarera también puede referirse a una región geográfica en Argentina, específicamente en la provincia de Tucumán. Es posible que la Gran Encic",0,"{""score"": 0}",0.0157480314960629,1
dances,forma artística de El viento duende es,chacarera,"La forma artística de ""El viento duende"" es la pintura.",0,"{""score"": 0}",0.0,0
dances,forma artística de Chacarera del cincuenta y cinco es,chacarera,"La Chacarera es una forma artística tradicional de la música y la danza folklórica argentina, originaria del norte argentino, específicamente de la región de Santiago del Estero. La Chacarera del cincuenta y cinco es una variante de esta forma artística que se desarrolló en la década de 1950.

La Chacarera del cincuenta y cinco es caracterizada por su ritmo rápido y alegre, que se basa en el ritmo de la chacarera tradicional, pero con una mayor complejidad y variedad en la melodía y la coreografía. Esta variante se popularizó en la década de 1950, cuando se fusionó con otros estilos musicales como el tango y el vals criollo, lo que le dio un toque más moderno y alegre.

La Chacarera del cincuenta y",1,"{""score"": 1}",0.0161290322580645,1
dances,forma artística de La solitaria es,chacarera,"La solitaria es una forma de ajedrez en la que un jugador mueve una pieza (generalmente el rey) alrededor de un tablero vacío, intentando llegar a la casilla final en el menor número de movimientos posibles. Este juego es un desafío de estrategia y habilidad para encontrar la ruta más eficiente.

La forma artística de la solitaria se refiere a la creación de soluciones a problemas de la solitaria de manera estética y creativa. Los jugadores de la solitaria artística buscan encontrar soluciones que no solo sean eficientes en términos de número de movimientos, sino que también sean estéticas y visualmente atractivas.

Algunas características comunes de la forma artística de la solitaria incluyen:

1. **Rutas estilísticas**: Los jugadores crean rutas que sean visualesmente atract",0,"{""score"": 0}",0.0,0
dances,forma artística de Chacarera del pensador es,chacarera,"La Chacarera del Pensador es una forma artística tradicional de la Argentina, que se caracteriza por ser un baile folclórico que se desarrolla a ritmo de música criolla. A continuación, te presento algunos datos sobre esta forma artística:

**Origen:** La Chacarera del Pensador tiene sus raíces en la región de Córdoba, en la Argentina, donde se originó en el siglo XIX. Se cree que su nombre se debe a que el baile se realizaba en la chacra (finca rural) de un pensador, que era un tipo de persona sabia y sabia en la zona.

**Música:** La música de la Chacarera del Pensador es una mezcla de ritmos criollos y folclóricos, con un tempo rápido y alegre. Se toca con instrumentos como el bandoneón, la guitar",1,"{""score"": 1}",0.0158730158730158,1
dances,galería en Commons de cueca es,Cueca,"La cueca es un género musical y de baile tradicional de Chile, y hay una gran cantidad de imágenes y archivos relacionados con esta temática en la Wikimedia Commons. A continuación, te presento algunas galerías y categorías relacionadas con la cueca en Commons:

1. **Categoría: Cueva (baile)**: Esta categoría contiene una gran variedad de imágenes de personas bailando cueca en diferentes escenarios y eventos.
2. **Categoría: Música de Chile**: Esta categoría incluye imágenes de artistas chilenos que interpretan la cueca, así como fotos de conciertos y eventos relacionados con este género musical.
3. **Galería: Cueca en Chile**: Esta galería contiene una selección de imágenes que muestran la cueca en diferentes contextos, desde fiestas y celebraciones hasta conciertos y eventos culturales.
4. **Galer",1,"{""score"": 1}",0.016260162601626,1
dances,categoría en Commons de cueca es,Cueca,"La categoría en Commons de Wikipedia que corresponde a la cueca es ""Cueca"".",1,"{""score"": 1}",0.1428571428571428,1
dances,categoría principal del tema de cueca es,Categoría:Cueca,La categoría principal del tema de la cueca es la música folklórica chilena.,0,"{""score"": 0}",0.0,0
dances,imagen de cueca es,Zamacueca-Chile.jpg,"La cueca es una de las danzas tradicionales más emblemáticas de Chile, y también es considerada el baile nacional de este país. Se caracteriza por ser una danza folklórica que se baila en parejas, generalmente entre un hombre y una mujer.

La imagen de la cueca es la siguiente:

*   Un hombre y una mujer bailando juntos, a menudo con movimientos rítmicos y coreografiados.
*   La mujer lleva un vestido tradicional chileno, que puede ser de colores brillantes y con adornos, mientras que el hombre lleva un traje tradicional, que puede ser de colores más oscuros y con detalles de cuero o seda.
*   La pareja baila al ritmo de una música tradicional chilena, que puede ser interpretada por una banda de música folklórica o por un instrumento tradicional como el quena",0,"{""score"": 0}",0.0,0
dances,ID de género musical en Rate Your Music de cueca es,cueca,"La música cueca es un género musical tradicional de Chile y otros países de América Latina, y en Rate Your Music, un sitio web de música en línea, se clasifica dentro del género de ""Folk"" o ""Música tradicional"".",0,"{""score"": 0}",0.0512820512820512,1
dances,identificador Every Noise at Once de cueca es,cuecachilena,"El ""Every Noise at Once"" es un proyecto de mapas sonoros desarrollado por Brian Lucht, que busca catalogar y visualizar la diversidad de géneros musicales existentes. A continuación, te proporcionaré información sobre la cueca en el contexto de ""Every Noise at Once"":

**Cueca**

La cueca es un género musical tradicional de Chile y otros países de América Latina, especialmente en Perú y Bolivia. Es un baile social y una forma de música folclórica que se caracteriza por su ritmo lento y su melodía alegre.

En el mapa de ""Every Noise at Once"", la cueca se clasifica en la categoría de ""Folk, World, & Country"" (Música folclórica, mundial y country). En esta categoría, la cueca se encuentra en la subcategoría ""Latin"" (Latinoamericana).

**Caracter",0,"{""score"": 0}",0.0,0
dances,identificador de la Gran Enciclopedia Catalana de cueca es,cueca,"No tengo acceso a la información actualizada de la Gran Enciclopedia Catalana, pero puedo sugerirte algunas opciones para encontrar la información que buscas.

La Gran Enciclopedia Catalana (GEC) es una enciclopedia en línea que ofrece información sobre una amplia variedad de temas, incluyendo la cultura, la historia, la geografía y la biografía de Cataluña. Puedes intentar buscar en su sitio web oficial (gec.cat) utilizando la barra de búsqueda para encontrar la información que buscas.

Si no puedes encontrar la información que buscas en la GEC, también puedes intentar buscar en otras fuentes como Wikipedia, Google o libros electrónicos en línea.

Sin embargo, puedo sugerirte algunos posibles resultados para la pregunta ""cueca es"":

- La cueca es un baile tradicional de Chile y otros países de América Latina, que se caracteriza por su ritmo rápido y su movimiento",0,"{""score"": 0}",0.0145985401459854,1
dances,forma artística de La Pancha Alfaro es,cueca,"La Pancha Alfaro es una forma artística tradicional de la pintura mural en México, que se originó en la región de los Altos de Jalisco, específicamente en la comunidad de Alfaro, en el estado de Jalisco. Esta forma artística se caracteriza por ser una pintura mural que se realiza en la pared de una casa o edificio, utilizando técnicas y materiales tradicionales.

La Pancha Alfaro es una forma de arte popular que se ha desarrollado a lo largo de generaciones en esta región de México. Se cree que tiene sus raíces en la época prehispánica, cuando los pueblos indígenas de la región pintaban sus casas y templos con motivos geométricos y figurativos.

En la actualidad, la Pancha Alfaro es una forma de arte viva y dinámica que se sigue practicando en la",0,"{""score"": 0}",0.0,0
dances,subclase de de marinera es,música criolla,"Una subclase de la marinería es una categoría más específica dentro de la marinería que se enfoca en la construcción, mantenimiento y operación de embarcaciones de diferentes tipos. A continuación, te presento algunas subclases de la marinería:

1. **Marinería naval**: Se refiere a la construcción, mantenimiento y operación de buques de guerra y buques civiles, como barcos de pasajeros, cruceros y petroleros.
2. **Marinería de recreo**: Se enfoca en la construcción, mantenimiento y operación de embarcaciones de recreo, como yates, lanchas y barcos de pesca deportiva.
3. **Marinería pesquera**: Se refiere a la construcción, mantenimiento y operación de embarcaciones de pesca, como barcos de arrastre, barcos de cerco y barcos",0,"{""score"": 0}",0.0,0
dances,subclase de de vals peruano es,música criolla,"La danza del vals peruano es un estilo de baile tradicional de Perú que se caracteriza por su ritmo lento y elegante. A continuación, te presento algunas características y subclases de la danza del vals peruano:

**Subclases del vals peruano:**

1. **Vals criollo**: Es el estilo más popular y conocido de la danza del vals peruano. Se caracteriza por su ritmo lento y elegante, y se baila con una gran pasión y emoción.
2. **Vals chino**: Es un estilo de vals que se originó en la comunidad china en Perú y se caracteriza por sus movimientos rápidos y dinámicos.
3. **Vals criollo serrano**: Es una variante del vals criollo que se baila en las sierras del Perú, caracterizada por sus movimientos más lentos y elegantes.
4. **Vals",0,"{""score"": 0}",0.0,0
dances,subclase de de Tondero es,música criolla,"La familia Tondero es una familia de árboles y arbustos de la subfamilia Sapotoideae, dentro de la familia Sapotaceae. La subclase de la familia Tondero no está claramente definida, pero se puede considerar que pertenece a la siguiente clasificación:

- Reino: Plantae
 - Clase: Magnoliopsida
  - Orden: Ericales
   - Familia: Sapotaceae
    - Subfamilia: Sapotoideae
     - Tribu: Mimusopeae
      - Género: Tondero (Pouteria spp.)

La familia Tondero incluye varios géneros, como Pouteria, con especies como Pouteria caimito, Pouteria sapota, entre otras. Estos árboles y arbustos se caracterizan por sus frutos comestibles y sus maderas duras y resistentes",0,"{""score"": 0}",0.0,0
dances,subclase de de Festejo es,música criolla,"Una subclase de ""Festejo"" podría ser:

1. **Festejo Romántico**: un tipo de festejo que se caracteriza por ser emotivo y apasionado, generalmente asociado con la celebración de un amor o una relación especial.

2. **Festejo de Cumpleaños**: un tipo de festejo que se realiza para celebrar el cumpleaños de alguien, generalmente con amigos y familiares.

3. **Festejo de Año Nuevo**: un tipo de festejo que se realiza para celebrar el inicio de un nuevo año, generalmente con música, comida y bebida.

4. **Festejo de Navidad**: un tipo de festejo que se realiza para celebrar la Navidad, generalmente con la familia y amigos.

5. **Festejo de Graduación**: un tipo de festejo que se realiza para celebrar la graduación de alguien",0,"{""score"": 0}",0.0165289256198347,0
dances,Discogs style ID de música criolla es,música+criolla,"La música criolla es un género musical tradicional de Perú, que se originó en el siglo XVIII y se caracteriza por su fusión de ritmos y estilos musicales de diferentes culturas, como el español, el africano y el indígena.

Aquí te presento algunos ejemplos de artistas y grupos de música criolla que podrían tener un ID de Discogs:

1. **Los Mirlos**: Un grupo de música criolla peruana fundado en 1968, conocido por sus canciones como ""El Cóndor Pasa"" y ""La Pollera Colorá"".
2. **Los Shain's**: Un grupo de música criolla peruana fundado en 1970, conocido por sus canciones como ""La Puerta Negra"" y ""El Pescador"".
3. **Los Diplomáticos de la Música Ligera**: Un grupo de música criolla",0,"{""score"": 0}",0.0,0
dances,subclase de de polca criolla es,música criolla,"La polca criolla es un estilo de música y baile tradicional de Argentina y Uruguay. A continuación, te menciono algunas subclases de polca criolla:

1. **Polca criolla uruguaya**: Es una de las variantes más conocidas de la polca criolla, caracterizada por su ritmo rápido y alegre. Se baila con un ritmo de 2/4 y se destaca por su complejidad en los pasos.
2. **Polca gaucha**: Es una variante de la polca criolla que se baila en la región de Cuyo, en Argentina. Se caracteriza por ser un poco más lenta que la polca criolla uruguaya y tener un ritmo más suave.
3. **Polca criolla argentina**: Es una variante de la polca criolla que se baila en la región de Buenos Aires, en Argentina. Se",1,"{""score"": 1}",0.0317460317460317,0
dances,categoría principal del tema de folclore de Argentina es,Categoría:Música folclórica de Argentina,"La categoría principal del tema de folclore de Argentina es la ""tradición gauchesca"". El folclore argentino se caracteriza por sus raíces criollas, es decir, la cultura y tradiciones de los primeros colonizadores españoles y los indígenas que habitaban el territorio argentino antes de la llegada de los europeos.

La tradición gauchesca es una de las características más destacadas del folclore argentino y se refiere a la vida y costumbres de los gauchos, que eran los vaqueros y pastores que habitaban en las pampas y llanuras del norte de la región. Los gauchos eran conocidos por su habilidad con las armas, su destreza en la equitación y su amor por la poesía y la música.

Algunos de los elementos que se incluyen en la categoría del",0,"{""score"": 0}",0.0310077519379844,0
dances,historia de folclore de Argentina es,historia de la música folklórica de Argentina,"El folclore de Argentina es una rica y variada tradición que refleja la diversidad cultural y étnica del país. A continuación, te presento algunos aspectos destacados de la historia del folclore argentino:

**Orígenes indígenas**

La historia del folclore argentino comienza con las culturas indígenas que habitaban el territorio antes de la llegada de los europeos. Las tribus mapuche, que habitaban en el sur del país, y los tehuelches, que habitaban en el sur y oeste, tenían sus propias tradiciones y creencias. La música y la danza eran fundamentales en estas culturas, y se utilizaban para celebrar rituales y ceremonias.

**Influencia española**

Con la llegada de los españoles, la cultura indígena fue influenciada por la cultura europea. La música y",0,"{""score"": 0}",0.0952380952380952,0
dances,lista del elemento de folclore de Argentina es,Anexo:Estilos musicales folclóricos de Argentina,"Algunos elementos del folclore de Argentina son:

1.  **El Cuero de Cuero**: Un personaje que se dice que es un hombre con un cuero como cabeza y cuerpo, que se cree que es un espíritu del viento o la tormenta.
2.  **La Llorona**: Una leyenda sobre una mujer que se suicidó en un río y ahora se dice que aparece llorando en los ríos y lagos de Argentina.
3.  **El Chupacabra**: Un criatura legendaria que se dice que bebe la sangre de animales, especialmente ovejas y cabras.
4.  **El Curupaya**: Un espíritu maligno que se cree que se manifiesta en la forma de un hombre con una gran cabeza y ojos brillantes.
5.  **La Difunta Correa**: Una leyenda sobre una mujer que m",0,"{""score"": 0}",0.03125,0
dances,subclase de de estilo es,folclore de Argentina,"Un estilo es una forma de expresión artística que se caracteriza por una serie de características estéticas y técnicas que se repiten en una obra o un conjunto de obras. A continuación, te presento algunas subclases de estilo que se pueden encontrar en la historia del arte:

1. **Barroco**: Este estilo se caracteriza por la exuberancia y la complejidad en la ornamentación, la luz y la sombra, y la representación de figuras y escenas religiosas. Fue popular en Europa en el siglo XVII.

2. **Rococó**: Un estilo que se desarrolló en Europa en el siglo XVIII, caracterizado por la elegancia y la refinación en la ornamentación, la curvatura y la línea suave.

3. **Neoclásico**: Este estilo se inspira en la antigua Grecia y Roma, y se caracteriza por la simplic",0,"{""score"": 0}",0.0150375939849624,0
dances,subclase de de chamamé es,música litoraleña,"El chamamé es un estilo musical y de baile tradicional argentino que se originó en el norte de la provincia de Santa Fe y se extiende a la provincia de Corrientes y parte de Entre Ríos. A continuación, te presento algunas subclases del chamamé:

1. **Chamamé salteño**: Es una variante del chamamé que se originó en la provincia de Salta y se caracteriza por su ritmo rápido y alegre. Se baila con pasos rápidos y saltos, y se acompaña con instrumentos como la guitarra, el bandoneón y la flauta.
2. **Chamamé santafesino**: Es la variante más popular y conocida del chamamé, originaria de la provincia de Santa Fe. Se caracteriza por su ritmo más lento y melancólico que el chamamé salteño",0,"{""score"": 0}",0.0,0
dances,categoría principal del tema de música litoraleña es,Categoría:Música litoraleña,"La categoría principal del tema de música litoral es la música folklórica y tradicional de las regiones costeras de América Latina, especialmente en países como Argentina, Uruguay y Brasil. Sin embargo, si tuviera que especificar una categoría más específica, podría ser la música gaucho o la música criolla.

La música litoral se caracteriza por sus ritmos y estilos musicales autóctonos, como el tango, el candombe, el chamarrita, el candombe y el milonga, entre otros. Estos estilos musicales suelen ser acompañados por instrumentos tradicionales como el bandoneón, el violín, la guitarra y el bombo.

En Argentina, la música litoral es una expresión cultural importante de la región pampeana y es característica de la identidad gaucho. En Uruguay, la música litoral es una mez",0,"{""score"": 0}",0.0,0
dances,subclase de de Rasguido doble es,música litoraleña,"Un Rasguido Doble es un patrón de diseño de programación que se utiliza para crear objetos que pueden tener múltiples implementaciones para una misma interfaz. A continuación, te presento un ejemplo de cómo crear una subclase de Rasguido Doble en Python:

```python
# Interfaz de la estrategia
from abc import ABC, abstractmethod

class Estrategia(ABC):
    @abstractmethod
    def realizar_accion(self):
        pass

# Implementación concreta de la estrategia
class Estrategia1(Estrategia):
    def realizar_accion(self):
        print(""Ejecutando estrategia 1"")

# Implementación concreta de la estrategia
class Estrategia2(Estrategia):
    def realizar_accion(self):
        print(""Ejecutando estrategia 2"")

# Clase que utiliza el Rasguido Doble
class",0,"{""score"": 0}",0.0,0
dances,imagen de tango argentino es,Tango BuenosAires.jpg,"La imagen del tango argentino es una de las más icónicas y reconocibles de la cultura argentina y uruguaya. A continuación, te presento algunas de las características que la definen:

1. **Movimiento sensual y pasional**: El tango argentino se caracteriza por sus movimientos lentos y sensuales, que evocan una profunda conexión emocional entre los bailarines. La pasión y la intensidad de la música se reflejan en los movimientos de los bailarines, que parecen estar en una constante tensión y liberación.
2. **Ropa y accesorios**: La ropa y los accesorios del tango argentino son una parte importante de su imagen. Los hombres suelen llevar un traje negro, una camisa blanca y un pañuelo en la cabeza, mientras que las mujeres lucen un vestido largo y elegante, a menudo con",0,"{""score"": 0}",0.0153846153846153,0
dances,imagen de tango argentino es,Tango Porteño.jpg,"La imagen del tango argentino es una expresión cultural icónica que refleja la pasión, la sensualidad y la elegancia de la música y el baile tradicional argentino. Algunas características que definen la imagen del tango argentino incluyen:

1. **La pareja**: El tango argentino es un baile de pareja, donde dos personas bailan juntas, generalmente un hombre y una mujer. La relación entre ellos es fundamental en la expresión del baile.

2. **La pasión y la sensualidad**: El tango argentino es conocido por su intensidad emocional y su carga sensual. Los bailarines se mueven con pasión y devoción, creando una conexión profunda entre ellos.

3. **La elegancia y la sofisticación**: A pesar de su intensidad, el tango argentino también es conocido por su elegancia y sofisticación. Los bail",0,"{""score"": 0}",0.0155038759689922,0
dances,categoría principal del tema de chamamé es,Categoría:Chamamé,"La categoría principal del tema de chamamé es la música folklórica argentina, específicamente la música de la región del noreste argentino, que se caracteriza por ser una mezcla de ritmos y estilos musicales de la tradición gauchesca y criolla.",1,"{""score"": 1}",0.0,0
dances,imagen de chamamé es,"2015-01-24, Corrientes. Nini Flores en la 25.ª Fiesta Nacional del Chamamé.jpg","El chamamé es un género musical y de baile tradicional de la región de Corrientes, en el noreste de la Argentina. Es una fusión de la música gauchesca con el candombe y el tango, y se caracteriza por su ritmo rápido y alegre.

La música chamamé se originó en la región de Corrientes en el siglo XIX, donde se fusionaron las tradiciones musicales de los gauchos con las influencias africanas y europeas. El género se popularizó en la década de 1920 y 1930, y desde entonces ha sido una parte importante de la cultura popular argentina.

El baile de chamamé es característico por su movimiento rápido y dinámico, que combina pasos de danza con movimientos de caderas y brazos. Los bailarines suelen usar ropa tradicional,",0,"{""score"": 0}",0.0441176470588235,0
dances,video de marinera es,Marinera y caballo de paso Perú.webm,"El video de ""Marinera"" puede referirse a varios temas, pero aquí te presento algunas posibles interpretaciones:

1. **Video musical**: Es posible que estés refiriéndote a un video musical de una canción llamada ""Marinera"", que es un género musical tradicional de la región del Perú. La marinera es una danza y un estilo musical que se originó en el Perú en el siglo XIX y se caracteriza por su ritmo rápido y alegre. El video musical podría ser una interpretación de una canción marinera, con imágenes de baile y música tradicional peruana.
2. **Canción de Chabuco**: ""Marinera"" es una canción del artista peruano Chabuco, un grupo de música folclórica peruana. La canción es una interpretación de la marinera, con un ritmo alegre y una",1,"{""score"": 1}",0.0465116279069767,0
dances,estatus patrimonial de marinera es,Patrimonio Cultural de la Nación,"El estatus patrimonial de la Marinera es un tema complejo y multifacético que abarca aspectos culturales, históricos y sociales. A continuación, te presento una visión general sobre el estatus patrimonial de la Marinera:

**Patrimonio cultural**

La Marinera es un estilo de baile tradicional de la región del Perú, específicamente de la costa norte, que se remonta a la época colonial. Es considerada una expresión cultural importante de la identidad peruana y ha sido declarada Patrimonio Cultural de la Nación por el Estado peruano.

**Declaraciones de patrimonio**

La Marinera ha sido declarada Patrimonio Cultural de la Nación por el Estado peruano en virtud de la Ley N° 28296, publicada en el Diario Oficial El Peruano el 27 de junio de 2004. Esta ley recon",1,"{""score"": 1}",0.078125,1
dances,categoría en Commons de zamacueca es,Zamacueca,"La categoría en Commons de Wikimedia relacionada con la zamacueca es ""Zamacueca"".",1,"{""score"": 1}",0.1538461538461538,1
dances,ID de género musical en Rate Your Music de zamacueca es,zamacueca,"No tengo acceso a la información actualizada en tiempo real, pero puedo darte la información que tengo disponible hasta la fecha de corte de mi conocimiento (diciembre de 2023).

Según mi información, en Rate Your Music, el género musical de ""zamacueca"" se clasifica como ""Folk"". La zamacueca es un estilo musical tradicional de Chile y Perú, conocido por sus ritmos y melodías alegres y emotivas. Es un género que se originó en la región andina y se caracteriza por la fusión de elementos indígenas y europeos.

Si deseas obtener información actualizada o verificar la clasificación en Rate Your Music, te recomiendo que visites la página web directamente y busques la información sobre ""zamacueca"".",0,"{""score"": 0}",0.0175438596491228,1
dances,imagen de Carnavalito es,Carnavalito en Humahuaca.jpg,"La imagen del Carnavalito es una representación cultural y artística que se asocia con la celebración del Carnaval, especialmente en países de América Latina y otros lugares de América. A continuación, te presento algunas de las imágenes y elementos que se asocian con el Carnavalito:

1. **Disfrazes y máscaras**: Las personas que participan en el Carnavalito suelen usar disfraces y máscaras coloridas y creativas, que pueden ser elaboradas con papel maché, cartón, plumas, telas y otros materiales.
2. **Ritmos y música**: La música es un elemento fundamental del Carnavalito. Los ritmos y géneros musicales típicos incluyen el merengue, el salsa, el vallenato, el cumbia y otros estilos musicales que se originan en la región.
3. **Danzas y bailes**: Los",0,"{""score"": 0}",0.0327868852459016,0
dances,caracterizado por de zamba es,tradición musical,"No puedo encontrar información sobre ""caracterizado por de zamba"". ¿Puedes proporcionarme más contexto o detalles sobre qué te refieres con eso? ¿Es un personaje, un lugar, un tema o algo más?",0,"{""score"": 0}",0.0,0
dances,forma artística de El cosechero es,Rasguido doble,"La forma artística de ""El Cosechero"" puede variar dependiendo del contexto y la interpretación, pero aquí te presento algunas posibles formas artísticas que podrían adaptarse a este tema:

1. **Pintura**: Un cuadro que muestra a un campesino recolectando frutas o verduras en un campo, con un fondo de colores cálidos y naturales que reflejen la belleza de la naturaleza.
2. **Escultura**: Una escultura que represente a un campesino con una mochila llena de frutas o verduras, con detalles realistas y texturas que simulan la textura de la ropa y la vegetación.
3. **Cine**: Un cortometraje que sigue la historia de un campesino que se levanta temprano para cosechar sus frutas o verduras, con un ritmo lento y contemplativo que ref",0,"{""score"": 0}",0.0,0
dances,categoría principal del tema de Cumbia chilena es,Categoría:Cumbia chilena,"La categoría principal del tema de Cumbia chilena es la música folclórica y popular de Chile, que se originó en la década de 1950 y se caracteriza por sus ritmos y melodías tradicionales, fusionados con elementos de la música tropical y la salsa.",0,"{""score"": 0}",0.0444444444444444,0
dances,categoría principal del tema de música folclórica de Chile es,Categoría:Música folclórica de Chile,"La música folclórica de Chile es muy diversa y tiene varias categorías, pero algunas de las categorías principales son:

1. **Vallenato chileno**: es una forma de música folclórica que se originó en la región de La Araucanía y es similar al vallenato colombiano, con un ritmo rápido y una melodía alegre.
2. **Tonada**: es una forma de música folclórica que se caracteriza por ser una canción lírica y melódica, a menudo con un ritmo lento y una letra que cuenta historias o reflexiona sobre la vida.
3. **Huaso**: es un tipo de canción folclórica que se canta en el sur de Chile, especialmente en la región de La Araucanía, y se caracteriza por ser una canción de amor o de desamor.
4. **Cueca**: es",1,"{""score"": 1}",0.0468749999999999,0
dances,categoría principal del tema de cumbia amazónica es,Categoría:Cumbia amazónica,"La categoría principal del tema de la cumbia amazónica es la música folklórica y popular de la región amazónica, que se caracteriza por su ritmo lento y melancólico, con influencias de la música afroamericana, indígena y española. La cumbia amazónica es un estilo musical que se originó en la región amazónica de América del Sur, particularmente en países como Colombia, Perú y Ecuador.",1,"{""score"": 1}",0.0307692307692307,0
dances,categoría principal del tema de cumbia peruana es,Categoría:Cumbia peruana,"La categoría principal del tema de la cumbia peruana es la música folklórica y la música tropical, con influencias de ritmos africanos, españoles y otros estilos musicales.",0,"{""score"": 0}",0.0689655172413793,0
dances,imagen de Chiriwanos es,XX Encuentro de Chiriwanos de Huancané 2025 - 8.jpg,"No tengo información sobre una persona o cosa llamada ""Chiriwanos"". ¿Podrías proporcionarme más contexto o detalles sobre a quién o qué se refiere ""Chiriwanos""?",0,"{""score"": 0}",0.0625,0
painters,patrocinador de Caminito es,Benito Quinquela Martín,"No tengo información sobre un patrocinador específico del ""Caminito"". Sin embargo, puedo sugerir algunas posibles opciones:

1.  **Fundación del Caminito del Rey**: Es posible que la fundación que gestiona el Caminito del Rey sea su principal patrocinador o colaborador.
2.  **Ministerio de Cultura y Deporte de España**: Como una atracción turística importante en España, el Caminito del Rey podría recibir patrocinio o financiamiento del Ministerio de Cultura y Deporte para su conservación y promoción.
3.  **Ayuntamiento de Málaga**: El ayuntamiento de Málaga, la provincia donde se encuentra el Caminito del Rey, podría ser un patrocinador local o colaborador en la gestión y conservación del sitio.
4.  **Empresas privadas**: Es posible que empresas privadas locales o nacionales",0,"{""score"": 0}",0.0,0
painters,patrocinador de Museo de Bellas Artes de La Boca de Artistas Argentinos Benito Quinquela Martín es,Benito Quinquela Martín,"El patrocinador del Museo de Bellas Artes de La Boca, de Artistas Argentinos Benito Quinquela Martín, es Benito Quinquela Martín.",1,"{""score"": 1}",0.2608695652173913,1
painters,nombrado en referencia a de Museo de Bellas Artes de La Boca de Artistas Argentinos Benito Quinquela Martín es,Benito Quinquela Martín,"El museo que estás refiriéndote es el Museo Benito Quinquela Martín, que se encuentra en La Boca, en la ciudad de Buenos Aires, Argentina.",1,"{""score"": 1}",0.2222222222222222,1
painters,patrocinador de Teatro de la Ribera es,Benito Quinquela Martín,No tengo información actualizada sobre el patrocinador actual del Teatro de la Ribera.,0,"{""score"": 0}",0.0,0
