prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Participó en de selección de fútbol de Argentina es,Juegos Olímpicos de Pekín 2008,una frase que se puede interpretar de varias formas. Puede referirse,latam,0.12500000000000003,0,0.0
Participó en de selección de fútbol de Argentina es,Final de la Copa América 2015,"el equipo que representa a la Argentina en el fútbol, ¿",latam,0.125,0,0.0
Participó en de selección de fútbol de Argentina es,Copa Mundial de Fútbol de 2022,"una frase que puede tener varias interpretaciones, pero en términos de",latam,0.11764705882352942,0,0.0
Nombre oficial de selección de fútbol de Argentina es,Selección de fútbol de Argentina,"""Selección Argentina de Fútbol"" o ""Selección de",latam,0.8333333333333333,0,0.0
Identificador en Facebook de selección de fútbol de Argentina es,AFASeleccionArgentina,una de las mejores formas de conectar con otros fanáticos del fú,latam,0.0,0,0.0
Clase de competencia de selección de fútbol de Argentina es,fútbol masculino,"un tema que me interesa mucho, y por eso quiero aprender más sobre",latam,0.0,0,0.0
Propiedad de de selección de fútbol de Argentina es,Asociación del Fútbol Argentino,el club más antiguo de Argentina. La selección de fútb,latam,0.0,0,0.0
Historia de selección de fútbol de Argentina es,historia de la selección de fútbol de Argentina,muy larga y con muchos eventos importantes. El primer partido oficial de la,latam,0.1904761904761905,0,0.0
Sobrenombre de selección de fútbol de Argentina es,La Albiceleste,"el
**""Albiceleste""**. Este sobren",latam,0.3333333333333333,0,0.0
Victoria de selección de fútbol de Argentina es,Copa Centenario Revolución de Mayo,la seleccion femenina de fútbol de Argentina. El equipo,latam,0.14285714285714285,0,0.0
Victoria de selección de fútbol de Argentina es,Campeonato Sudamericano 1925,un tema que ha generado mucha controversia en los últimos años. La,latam,0.0,0,0.0
Victoria de selección de fútbol de Argentina es,Campeonato Sudamericano 1937,una de las mejores del mundo. Aunque no es de las que más,latam,0.0,0,0.0
Victoria de selección de fútbol de Argentina es,Campeonato Sudamericano 1947,una de las figuras más importantes del fútbol femenino,latam,0.0,0,0.0
Victoria de selección de fútbol de Argentina es,Campeonato Sudamericano 1957,una mujer que se dedica al fútbol y que está a,latam,0.0,0,0.0
Victoria de selección de fútbol de Argentina es,Campeonato Panamericano de Fútbol 1960,una institución que se encarga de seleccionar a los jugadores que,latam,0.12500000000000003,0,0.0
Victoria de selección de fútbol de Argentina es,Copa Mundial de Fútbol de 1978,"un tema de debate, pero ¿cuál es el mejor estilo de juego",latam,0.2222222222222222,0,0.0
Victoria de selección de fútbol de Argentina es,Copa Mundial de Fútbol de 1986,una de las mejores del mundo. El equipo femenino de fú,latam,0.23529411764705885,0,0.0
Victoria de selección de fútbol de Argentina es,Copa Mundial de Fútbol de 2022,una institución que se encarga de seleccionar y entrenar a los,latam,0.11764705882352942,0,0.0
Categoría para miembros de un equipo de selección de fútbol de Argentina es,Categoría:Futbolistas de la selección de fútbol de Argentina,el tema del cual se hablará en esta investigación. ¿Cuál es,latam,0.0,0,0.0
Categoría principal del tema de Vino de Argentina es,Categoría:Vino de Argentina,": 

A. Cultura
B. Economía
C. Tur",latam,0.0,0,0.0
Categoría en Commons de Primera División de Argentina es,Argentine Primera División,"una categoría de la Wikipedia, el enciclopedia libre, que se enc",latam,0.0,0,0.0
Organizador de Primera División de Argentina es,Asociación del Fútbol Argentino,"el
El organizador de la Primera División de Argentina es la",latam,0.0,0,0.0
Liga inferior de Primera División de Argentina es,Primera Nacional,el nombre que se le da a la categoría de fútbol más,latam,0.0,0,0.0
Subclase de de Primera División de Argentina es,competición futbolística,la que se encuentra en la máxima categoría del fútbol argentino,latam,0.0,0,0.0
Categoría principal del tema de Primera División de Argentina es,Categoría:Primera División de Argentina,Deportes. La categoría de Deportes incluye el fú,latam,0.16666666666666666,0,0.0
Diferente de de Primera División de Argentina es,Primera División,"el Campeonato Argentino, que es un torneo que se",latam,0.0,0,0.0
Lista de de Anexo:Lista de ciudades de Argentina es,ciudad de Argentina,un anexo de la Wikipedia en español. La lista contiene las ciudades,latam,0.13333333333333333,0,0.0
Categoría relacionada con la lista de Anexo:Lista de ciudades de Argentina es,Categoría:Ciudades de Argentina,"un tema de interés en la geografía de Argentina, específicamente en la",latam,0.26666666666666666,0,0.0
Diferente de de Anexo:Lista de ciudades de Argentina es,Anexo:Ciudades de Argentina por población,el siguiente: La lista de ciudades de Argentina es una lista de ci,latam,0.2222222222222222,0,0.0
Diferente de de Anexo:Lista de ciudades de Argentina es,Anexo:Aglomerados urbanos de Argentina,el Diferente de de Anexo:Lista de ciudades de Argentina,latam,0.30769230769230765,0,0.0
Categoría principal del tema de Anexo:Lista de ciudades de Argentina es,Categoría:Ciudades de Argentina,": Ciudades de Argentina, y el tema principal del artículo de Wikipedia es",latam,0.26666666666666666,0,0.0
Categoría principal del tema de sistema educativo de Argentina es,Categoría:Educación en Argentina,: Categoría principal del tema de sistema educativo de Argentina es:,latam,0.15384615384615383,0,0.0
Faceta de de sistema educativo de Argentina es,educación,el modelo de educación de la Argentina que se fundamenta en el modelo de,latam,0.13333333333333333,1,0.0
Subclase de de sistema educativo de Argentina es,educación,un término que se usa para referirse a la organización de los niveles,latam,0.0,0,0.0
Deporte de Selección de básquetbol de Argentina es,baloncesto,"el básquetbol, y el equipo nacional se llama Selección Argentina de",latam,0.0,0,0.0
Entrenador de Selección de básquetbol de Argentina es,Sergio Santos Hernández,un cargo que se le otorga a un entrenador que dirige,latam,0.0,0,0.0
Clase de competencia de Selección de básquetbol de Argentina es,baloncesto masculino,": 

A) NBA

B) FIBA

C) F",latam,0.0,0,0.0
Imagen de Selección de básquetbol de Argentina es,Argentina trofeo sudamericano basket 1966.jpg,la que aparece en el fondo de pantalla del iPhone de la presidenta,latam,0.0,0,0.0
Subclase de de Selección de básquetbol de Argentina es,selección nacional,un equipo de básquetbol de la Liga Nacional de Básquetbol,latam,0.16666666666666669,0,0.0
Deporte de Selección de fútbol americano de Argentina es,fútbol americano,el fútbol americano profesional. El fútbol americ,latam,0.4444444444444445,1,0.0
Categoría principal del tema de televisión de Argentina es,Categoría:Televisión de Argentina,la que se refiere a la historia de la televisión argentina.,latam,0.28571428571428575,0,0.0
Faceta de de televisión de Argentina es,televisión,"una de las más importantes en el mundo, con una gran cantidad de programas",latam,0.0,0,0.0
Categoría principal del tema de Gastronomía de Argentina es,Categoría:Gastronomía de Argentina,": ""Cocina argentina"". La categorización de los subtem",latam,0.4,0,0.0
Subclase de de Gastronomía de Argentina es,cocina de Sudamérica,":
A) Ensalada
B) Empanada
C)",latam,0.0,0,0.0
Imagen de Gastronomía de Argentina es,"Cepi Bernardy, Asadores del Salón Santa Cecilia (Cuña Pirú, Ruiz de Montoya) en el predio de la Capilla Santa Rosa De Lima (Puerto Leoni) con motivo de las fiestas patronales.jpg","la que se está buscando, pero también puede ser de Gastronomía",latam,0.0975609756097561,0,0.0
Cultura de Gastronomía de Argentina es,cultura de Argentina,una de las más ricas del mundo. La gastronomía argentina se,latam,0.28571428571428575,0,0.0
Categoría principal del tema de Geología de Argentina es,Categoría:Geología de Argentina,":

La geología de Argentina es un tema amplio que abarca",latam,0.30769230769230765,0,0.0
Ubicación de la sede de Obispado Castrense de Argentina es,Buenos Aires,":
A) Buenos Aires
B) La Plata
C) Có",latam,0.4,1,0.0
Ubicación de la sede de Exarcado apostólico greco-melquita católico de Argentina es,Córdoba,"en la ciudad de Buenos Aires, en el barrio de Palermo,",latam,0.0,0,0.0
Presidente de Exarcado apostólico greco-melquita católico de Argentina es,sede vacante,"el obispo de Rosario, en Argentina. El obispo",latam,0.0,0,0.0
Categoría principal del tema de Selección femenina de fútbol de Argentina es,Categoría:Selección femenina de fútbol de Argentina,"Deportes, y la subcategoría es Fútbol",latam,0.16666666666666666,0,0.0
Deporte de Selección femenina de fútbol de Argentina es,fútbol,: La Selección femenina de fútbol de Argentina es,latam,0.2222222222222222,1,0.0
Propiedad de de Selección femenina de fútbol de Argentina es,Asociación del Fútbol Argentino,un tema que puede ser interesante para explorar. La Selección fem,latam,0.0,0,0.0
Participó en de Selección femenina de fútbol de Argentina es,Copa Mundial Femenina de Fútbol de 2019,el equipo que representa a Argentina en el fútbol femenino,latam,0.11764705882352941,0,0.0
Subclase de de Selección femenina de fútbol de Argentina es,selección nacional,un deporte que se juega entre dos equipos de once jugadores cada,latam,0.0,0,0.0
Entrenador de Selección femenina de fútbol de Argentina es,Carlos Borrello,un cargo que ocupa una persona que dirige el equipo femenino,latam,0.0,0,0.0
Categoría principal del tema de Selección femenina de hockey sobre césped de Argentina es,Categoría:Selección femenina de hockey sobre césped de Argentina,Deportes. La categoría principal del tema de Selección femenina,latam,0.23529411764705882,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Torneo femenino de hockey en los Juegos Olímpicos 1988,una selección femenina de hockey sobre césped que representa a,latam,0.2105263157894737,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Torneo femenino de hockey en los Juegos Olímpicos 1996,una selección femenina de hockey sobre césped que representa a,latam,0.2105263157894737,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Torneo femenino de hockey en los Juegos Olímpicos 2000,una selección femenina de hockey sobre césped que representa a,latam,0.2105263157894737,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Anexo:Torneo femenino de hockey en los Juegos Olímpicos de Atenas 2004,una selección femenina que representa a Argentina en el deporte del,latam,0.09090909090909091,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Anexo:Torneo femenino de hockey en los Juegos Olímpicos de Pekín 2008,"un jugador de hockey sobre césped argentino, nacido en",latam,0.3,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Torneo femenino de hockey en los Juegos Olímpicos de Londres 2012,un deportista argentina que nació el 18 de jul,latam,0.09999999999999999,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Torneo femenino de hockey sobre hierba en los Juegos Olímpicos de Río de Janeiro 2016,una selección femenina de hockey sobre césped que representa a,latam,0.24,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Torneo femenino de hockey sobre hierba en los Juegos Olímpicos de Tokio 2020,una selección femenina de hockey sobre césped que representa a,latam,0.2608695652173913,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Campeonato Mundial de Hockey sobre Césped Femenino de 1974,"un equipo de hockey sobre césped femenino de Argentina, que",latam,0.631578947368421,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 1976,una selección femenina de hockey sobre césped de Argentina que,latam,0.3529411764705882,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Campeonato Mundial de Hockey sobre Césped Femenino de 1978,una Selección femenina de hockey sobre césped de Argentina que,latam,0.5263157894736842,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 1981,una selección femenina de hockey sobre césped que representa a,latam,0.23529411764705882,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 1983,una selección femenina de hockey sobre césped que representa a,latam,0.23529411764705882,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 1986,una Selección femenina de hockey sobre césped de Argentina que,latam,0.3529411764705882,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 1990,una selección femenina de hockey sobre césped que representa a,latam,0.23529411764705882,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 1994,una selección femenina que representa a la Argentina en el hockey sobre,latam,0.10526315789473685,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 1998,un equipo de hockey sobre césped femenino que representa a Argentina,latam,0.33333333333333326,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Copa Mundial de Hockey Femenino de 2002,una selección femenina de hockey sobre césped que representa a,latam,0.23529411764705882,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Campeonato Mundial de Hockey sobre Hierba Femenino de 2006,una selección femenina de hockey sobre césped que representa a,latam,0.3157894736842105,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Campeonato Mundial de Hockey sobre Hierba Femenino de 2010,una de las deportistas más destacadas del país. En 20,latam,0.10526315789473685,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Campeonato Mundial de Hockey sobre Hierba Femenino de 2014,una selección femenina de hockey sobre césped de Argentina que,latam,0.4210526315789474,0,0.0
Participó en de Selección femenina de hockey sobre césped de Argentina es,Campeonato Mundial de Hockey sobre Hierba Femenino de 2018,una Selección femenina de hockey sobre césped de Argentina que,latam,0.4210526315789474,0,0.0
Sobrenombre de Selección femenina de hockey sobre césped de Argentina es,Las Leonas,":
La Selección femenina de hockey sobre césped de Argentina",latam,0.0,0,0.0
Categoría principal del tema de música de Argentina es,Categoría:Música de Argentina,"el Tango, que es un género musical que se originó en Buenos Aires",latam,0.0,0,0.0
Subclase de de música de Argentina es,Música de América del Sur,un subgénero de la música de Argentina que surgió en la,latam,0.25000000000000006,0,0.0
Faceta de de música de Argentina es,cultura de Argentina,"un proyecto de investigación que analiza la historia, la cultura y las prá",latam,0.25,0,0.0
Mantenido por el wikiproyecto de música de Argentina es,Wikiproyecto:Música latina,un wikiproyecto que se enfoca en mejorar la cobertura,latam,0.0,0,0.0
Categoría principal del tema de Selección de handball de Argentina es,Categoría:Selección de balonmano de Argentina,": Deportes / Handball
Categoría secundaria del",latam,0.0,0,0.0
Categoría para miembros de un equipo de Selección de handball de Argentina es,Categoría:Balonmanistas de la selección de balonmano de Argentina,"una categoriade handball. La categoría se llama ""Selección Argentina",latam,0.35294117647058826,0,0.0
Categoría principal del tema de Selección de rugby de Argentina es,Categoría:Selección de rugby de Argentina,"Deportes, pero también puede estar en la categoría de Cultura.",latam,0.13333333333333333,0,0.0
Autoridad ejecutiva de Selección de rugby de Argentina es,Unión Argentina de Rugby,"el Ministerio de Educación, Cultura y Deportes (MECD",latam,0.16666666666666666,0,0.0
Sobrenombre de Selección de rugby de Argentina es,los Pumas,"el ""Pato"" porque...? ¿Por qué se le llama """,latam,0.0,0,0.0
Nombre de usuario de Twitter (X) de Selección de rugby de Argentina es,lospumas,":
El nombre de usuario de Twitter (X) de la Selección de",latam,0.0,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 1987,un equipo de rugby que compite en el rugby 7 y en el,latam,0.21052631578947367,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 1991,un deporte de equipo que se juega con una pelota ovalada,latam,0.11764705882352942,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 1995,un deporte de contacto que se juega con un balón ovalado,latam,0.11764705882352942,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 1999,"un deportista argentino, nacido en el año 19",latam,0.0,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 2003,"un deportista argentino, nacido en 1947",latam,0.0,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 2007,"un deporte que se practica con un balón ovalado, c",latam,0.0,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 2011,un deportista argentino que se dedicó al rugby. Nació,latam,0.13333333333333333,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 2015,"un jugador que ha tenido una carrera profesional muy destacada, con mú",latam,0.0,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 2019,"el equipo de rugby de Argentina, el cual se conoce como los p",latam,0.3157894736842105,0,0.0
Participó en de Selección de rugby de Argentina es,Copa Mundial de Rugby de 2023,"un jugador de rugby argentino, nacido en 199",latam,0.28571428571428575,0,0.0
Evento significativo de Selección de rugby de Argentina es,primer partido internacional,el partido contra el seleccionado de rugby de España en el Estadio Monument,latam,0.125,0,0.0
Imagen de Selección de rugby de Argentina es,Argentina los pumas 1965.jpg,"un equipo de rugby de Argentina, con sede en el Club Atlético San",latam,0.11764705882352941,0,0.0
Logotipo de Selección masculina de vóley de Argentina es,Feva voley argentina logo.png,un logotipo que se utiliza para representar a la selección mascul,latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Anexo:Torneo masculino de voleibol en los Juegos Olímpicos de Atlanta 1996,el jugador argentino de vóley que nació el 2,latam,0.09999999999999999,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Anexo:Torneo masculino de voleibol en los Juegos Olímpicos de Sídney,un deportista argentino que compitió en los Juegos Olí,latam,0.3157894736842105,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Anexo:Torneo masculino de voleibol en los Juegos Olímpicos de Atenas 2004,una de las selecciones de vóley más exitosas de la historia,latam,0.18181818181818182,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Torneo masculino de voleibol en los Juegos Olímpicos de Londres 2012,"un deportista argentino de vóley, nacido en",latam,0.2222222222222222,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Torneo masculino de voleibol en los Juegos Olímpicos de Tokio 2020,"un jugador de vóley argentino, nacido en 1",latam,0.2105263157894737,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 1978,un equipo que compite en la Liga Sudamericana de Vó,latam,0.11764705882352941,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 1986,un deportista argentino que nació en 1964,latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 1994,un equipo que representa a Argentina en el vóley masculino. El,latam,0.1111111111111111,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 1998,una de las mejores del mundo. ¿Quién es? El jugador que,latam,0.1111111111111111,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 2002,un equipo de vóley que forma parte del sistema de selecciones n,latam,0.2105263157894737,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 2006,un equipo de vóley que compite en la Liga de Vó,latam,0.2222222222222222,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 2010,"un deportista argentino, nacido en 1959",latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 2018,una de las selecciones de vóley más exitosas de la historia,latam,0.2222222222222222,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Mundial de Voleibol Masculino de 2022,una selección que forma parte del Comité Olímpico Argent,latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Sudamericano Masculino de Voleibol de 1951,un equipo de vóley que representa a la Argentina en los torne,latam,0.10526315789473685,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Sudamericano de Voleibol Masculino de 1964,"un deportista argentino, nacido el 25 de fe",latam,0.13333333333333333,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Sudamericano Masculino de Voleibol de 1999,"un deportista argentino que se destacó en el vóley,",latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Sudamericano Masculino de Voleibol de 2001,una selección de vóley que representa a Argentina en competencias intern,latam,0.1111111111111111,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Sudamericano Masculino de Voleibol de 2013,"el equipo de vóley masculino de Argentina, que compite en",latam,0.3529411764705882,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Sudamericano de Voleibol Masculino de 2021,"un deportista argentino, nacido en 1956",latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Campeonato Sudamericano de Voleibol Masculino de 2023,"un deportista argentino, nacido en 1985",latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Liga de Naciones de Voleibol Masculino de 2018,un equipo que forma parte del Comité Olímpico Argentino,latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Liga de Naciones de Voleibol Masculino de 2019,una de las jugadoras más destacadas del vóley argentino.,latam,0.11764705882352941,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Liga de Naciones de Voleibol Masculino de 2021,"un jugador de vóley que jugaba de opuesto, naci",latam,0.23529411764705882,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Liga de Naciones de Voleibol Masculino de 2022,"un deportista argentino, nació en 1984",latam,0.0,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Liga de Naciones de Voleibol Masculino de 2023,"un equipo de vóley de Argentina, que compite en la Liga",latam,0.3157894736842105,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Copa Mundial de Voleibol Masculino de 2011,"un deportista argentino de la generación del 90, n",latam,0.125,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Copa Mundial de Voleibol Masculino de 2015,"un jugador que jugaba en la posición de delantero, naci",latam,0.11764705882352941,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Torneo masculino de voleibol en los Juegos Panamericanos de 1963,una de las grandes figuras del deporte argentino. Es el único,latam,0.09523809523809525,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Torneo masculino de voleibol en los Juegos Panamericanos de 2015,un equipo que se formó en 1907 y es el,latam,0.10000000000000002,0,0.0
Participó en de Selección masculina de vóley de Argentina es,torneo masculino de voleibol en los Juegos Panamericanos de 2019,un equipo de vóley que compite en el fútbol,latam,0.2105263157894737,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Copa Panamericana de Voleibol Masculino de 2016,"un deportista argentino de la provincia de Buenos Aires, nació",latam,0.23529411764705882,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Torneo masculino de voleibol en los Juegos Olímpicos de París 2024,"un deportista argentino de vóley, nació en Buenos",latam,0.2105263157894737,0,0.0
Participó en de Selección masculina de vóley de Argentina es,Liga de Naciones de Voleibol Masculino de 2024,un deportista argentino que juega en la posición de opuesto.,latam,0.11111111111111112,0,0.0
Entrenador de Selección masculina de vóley de Argentina es,Julio Velasco,"un cargo de alto nivel, con responsabilidades importantes en el desarrollo del",latam,0.0,0,0.0
Ubicación de la sede de Administración de Parques Nacionales de Argentina es,Buenos Aires,"en la ciudad de Buenos Aires, Argentina. La sede central está ubicada",latam,0.2857142857142857,1,0.0
Identificador en Facebook de Administración de Parques Nacionales de Argentina es,ParquesNacionalesdeArgentina,": @parquesnacionalesargentina, y se puede seguir desde aquí",latam,0.0,0,0.0
Nombre de usuario de Instagram de Administración de Parques Nacionales de Argentina es,parquesnacionalesar,: El nombre de usuario de Instagram de la Administración de Parques N,latam,0.0,0,0.0
Imagen de Administración de Parques Nacionales de Argentina es,Palacio Haedo (1).JPG,una empresa que se dedica a la gestión de parques nacionales y,latam,0.0,0,0.0
Organización matriz de Administración de Parques Nacionales de Argentina es,Secretaría del Interior de Argentina,la que está establecida en la Ley Nacional 24.1,latam,0.0,0,0.0
Categoría en Commons de Administración de Parques Nacionales de Argentina es,Administración de Parques Nacionales,"una categoría de la Wikipedia en español, que contiene imágenes de los parques",latam,0.23529411764705882,0,0.0
Identificador name-suggestion-index de Administración de Parques Nacionales de Argentina es,administraciondeparquesnacionales-8282c4,: 1234567890123,latam,0.0,0,0.0
Miembro de de Administración de Parques Nacionales de Argentina es,Unión Internacional para la Conservación de la Naturaleza,"un cargo de alto nivel en el Ministerio de Ambiente, Vivi",latam,0.10526315789473685,0,0.0
Nombre de usuario de TikTok de Administración de Parques Nacionales de Argentina es,parquesnacionalesarg,El nombre de usuario de TikTok de la Administración de Parques,latam,0.0,0,0.0
Categoría principal del tema de Rally de Argentina es,Categoría:Rally de Argentina,":
A. Deportes
B. Cultura
C. Ci",latam,0.0,0,0.0
Deporte de Rally de Argentina es,deporte de motor,"un tipo de rally que se organiza en la Argentina, y está relacion",latam,0.125,0,0.0
Compuesto por de Rally de Argentina es,Rally de Argentina de 2011,"el mejor del año
**Comunicado Oficial**
**Compuesto",latam,0.0,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 2002,un evento de automovilismo de carreras que se desarrolla en,latam,0.26666666666666666,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1983,un circuito de rally que se disputa en la República Argentina. Se,latam,0.23529411764705882,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 2009,"un evento de automovilismo de rally, organizado por la Feder",latam,0.26666666666666666,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 2003,un evento de automovilismo de rally de rally de Rally de Argentina,latam,0.35294117647058826,0,0.0
Compuesto por de Rally de Argentina es,Rally de Argentina de 2014,"un rally de resistencia y resistencia, donde los participantes deben enfrent",latam,0.25000000000000006,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1987,"un circuito de rally de Argentina, ubicado en la localidad de",latam,0.37499999999999994,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 2000,un tipo de Rally que tiene como característica principal que se desarrolla sobre,latam,0.1111111111111111,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1981,una empresa que se dedica a la fabricación de componentes para autom,latam,0.11764705882352941,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1988,"un tipo de Rally, pero no es un Rally de resistencia, y",latam,0.23529411764705882,0,0.0
Compuesto por de Rally de Argentina es,Rally de Argentina de 2012,un evento de automovilismo de tipo rally que se disputa en,latam,0.37499999999999994,0,0.0
Compuesto por de Rally de Argentina es,Rally de Argentina de 2016,un evento de automovilismo que se celebra en Argentina. Se,latam,0.26666666666666666,0,0.0
Compuesto por de Rally de Argentina es,Rally de Argentina de 2017,un gran evento para los amantes de la velocidad. Es una carrera de,latam,0.2222222222222222,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 2005,"un evento que se organiza anualmente en Argentina, y es parte",latam,0.12500000000000003,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1984,un evento de automovilismo que se desarrolla en Argentina. Es,latam,0.26666666666666666,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1985,un evento de automovilismo de rallycross que se desarrolla en,latam,0.26666666666666666,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1989,un evento de automovilismo que se desarrolla en la Argentina.,latam,0.26666666666666666,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1980,un Rally de resistencia con 13 etapas y 1.,latam,0.14285714285714285,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 1986,un evento de automovilismo que se disputa en la República Argentina,latam,0.25000000000000006,0,0.0
Compuesto por de Rally de Argentina es,Rally de Argentina de 2013,un evento de automovilismo que se disputa en las parr,latam,0.13333333333333333,0,0.0
Compuesto por de Rally de Argentina es,Anexo:Rally de Argentina de 2001,"un Rally de automovilismo, organizado por la Federación Argentina",latam,0.2857142857142857,0,0.0
Organizador de Rally de Argentina es,Federación Internacional del Automóvil,el que se encarga de organizar las competencias de rally de Argentina,latam,0.0,0,0.0
Ancho de vía de Tren de Alta Velocidad de Argentina es,ancho de vía estándar,1.435 mm. El ancho de vía de,latam,0.5454545454545454,0,0.0
Imagen de Tren de Alta Velocidad de Argentina es,Gare de Paris-Gare-de-Lyon - 2018-05-15 - IMG 7479.jpg,"una imagen de una vía férrea de alta velocidad, que se",latam,0.11764705882352942,0,0.0
Propiedad de de Tren de Alta Velocidad de Argentina es,presidencia de la Nación,"un tema muy interesante, por un lado porque es una empresa que se",latam,0.0,0,0.0
