prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Idioma de la obra o del nombre de Anales Museo Nacional de Historia Natural de Buenos Aires es,español,el idioma del libro. La obra está disponible en español. El título,latam,0.15384615384615385,1,0.0
Título de Anales Museo Nacional de Historia Natural de Buenos Aires es,Anales del Museo Nacional de Historia Natural de Buenos Aires,un título que se otorga a quienes han realizado una tesis de,latam,0.0909090909090909,0,0.0
Lugar de publicación de Anales Museo Nacional de Historia Natural de Buenos Aires es,Buenos Aires,El lugar de publicación de los *Anales del Museo Nacional,latam,0.0,0,0.0
Autor de Anales Museo Nacional de Historia Natural de Buenos Aires es,Museo Argentino de Ciencias Naturales Bernardino Rivadavia,"un libro de 1976, que fue escrito por el",latam,0.125,0,0.0
Reemplaza a de Anales Museo Nacional de Historia Natural de Buenos Aires es,Anales del Museo Nacional de Buenos Aires,"un museo dedicado a la historia natural, ubicado en Buenos Aires",latam,0.33333333333333326,0,0.0
Campo de trabajo de Anales Museo Nacional de Historia Natural de Buenos Aires es,botánica,"el área de investigación y museografía sobre la historia natural, la ciencia",latam,0.0,0,0.0
Tema principal de la obra de Anales Museo Nacional de Historia Natural de Buenos Aires es,botánica,"el estudio de los animales de la Argentina, con especial atención a los",latam,0.0,0,0.0
Método de fabricación de La intervención en la provincia de Buenos Aires es,animación tradicional,de 1200000000000,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Instituto Tecnológico de Buenos Aires es,Buenos Aires,"un centro de educación superior público con sede en la ciudad de Buenos Aires,",latam,0.25,1,0.0
Identificador en Facebook de Instituto Tecnológico de Buenos Aires es,itbauniversidad,ITBA. El identificador en Facebook de la Facultad de Ingen,latam,0.0,0,0.0
Nombre de usuario de Instagram de Instituto Tecnológico de Buenos Aires es,itbauniversidad,El nombre de usuario de Instagram del Instituto Tecnológico de Buenos Aires (,latam,0.0,0,0.0
Categoría en Commons de Instituto Tecnológico de Buenos Aires es,Instituto Tecnológico de Buenos Aires,una categoría en Wikimedia Commons que agrupa archivos relacionados con el Instituto Tecn,latam,0.1111111111111111,0,0.0
Situado en la entidad territorial administrativa de Fuerte de Buenos Aires es,Buenos Aires,"el
**Cementerio Municipal de Buenos Aires**, que se encuentra",latam,0.3636363636363636,1,0.0
Imagen de Fuerte de Buenos Aires es,Fuerte de Buenos Aires.jpg,un conjunto de imágenes que muestran la historia y el desarrollo de este,latam,0.11764705882352941,0,0.0
Categoría en Commons de Fuerte de Buenos Aires es,Fuerte de Buenos Aires,un sitio de internet donde se pueden encontrar imágenes y otros tipos de archivos multimedia,latam,0.10526315789473685,0,0.0
Lista de de Anexo:Monumentos de la provincia de Buenos Aires es,monumento histórico nacional de Argentina,un anexo que contiene la lista de monumentos de la provincia de Buenos,latam,0.1111111111111111,0,0.0
Situado en la entidad territorial administrativa de Anexo:Monumentos de la provincia de Buenos Aires es,Provincia de Buenos Aires,"un conjunto de monumentos en el área de la provincia de Buenos Aires,",latam,0.47058823529411764,1,0.0
Aplica a la jurisdicción de Policía Metropolitana de Buenos Aires es,Buenos Aires,"la que se encarga de las funciones de seguridad, prevención, investigación",latam,0.0,0,0.0
Logotipo de Policía Metropolitana de Buenos Aires es,Policía Metropolitana de Buenos Aires.svg,"el logotipo de la policía de la ciudad de Buenos Aires,",latam,0.37499999999999994,0,0.0
Sucedido por de Policía Metropolitana de Buenos Aires es,Policía de la Ciudad,el cargo de Jefe de la Policía Metropolitana de Buenos,latam,0.4285714285714285,0,0.0
Categoría en Commons de Policía Metropolitana de Buenos Aires es,Policía Metropolitana,una categoría de la Wikipedia. Se creó el 27 de marzo,latam,0.0,0,0.0
Ubicación de la sede de Irmandade Nazonalista Galega de Buenos Aires es,Buenos Aires,"en la calle San Martín 445, en el barrio",latam,0.0,0,0.0
Idioma de la película o programa de televisión de La primera fundación de Buenos Aires es,español,un tema que puede ser discutido en el contexto de la historia de,latam,0.0,0,0.0
Título de La primera fundación de Buenos Aires es,La primera fundación de Buenos Aires,"en el año 1536, por el español Diego de Ro",latam,0.125,0,0.0
Identificador cinenacional.com de película de La primera fundación de Buenos Aires es,la-primera-fundacion-de-buenos-aires,125221197. El título original es,latam,0.0,0,0.0
Identificador Letterboxd de película de La primera fundación de Buenos Aires es,la-primera-fundacion-de-buenos-aires,10733882. El de la segunda es,latam,0.0,0,0.0
Identificador Trakt.tv de La primera fundación de Buenos Aires es,movies/la-primera-fundacion-de-buenos-aires-1959,27535281. 2753,latam,0.0,0,0.0
Idioma de la película o programa de televisión de Buenos Aires es,español,una producción argentina de 2011. La película fue escrit,latam,0.0,0,0.0
Título de Buenos Aires es,Buenos Aires,el nombre del primer libro de la saga El Círculo de los,latam,0.0,0,0.0
Nombre oficial de El Argos de Buenos Aires es,El Argos,": ""El Argos"" (1887-195",latam,0.8,1,0.0
Nombre oficial de El Argos de Buenos Aires es,El Argos de Buenos Aires,":
A) El Argos
B) El Argos de Buenos Aires",latam,0.7142857142857143,1,0.0
Idioma de la obra o del nombre de El Argos de Buenos Aires es,español,"el idioma oficial del país, el español, aunque algunos de sus peri",latam,0.15384615384615385,1,0.0
Lugar de formación de Buenos Aires es,Lomas del Mirador,un proyecto de investigación que propone un enfoque interdisciplin,latam,0.0,0,0.0
"Idioma de la película o programa de televisión de Tango, canción de Buenos Aires es",español,"el idioma principal de la película o programa de televisión, y el",latam,0.0,0,0.0
"Título de Tango, canción de Buenos Aires es","Tango, canción de Buenos Aires",el título de una canción del cantautor argentino Gustavo Cerati,latam,0.26666666666666666,0,0.0
"Identificador cinenacional.com de película de Tango, canción de Buenos Aires es",tango-cancion-de-buenos-aires,"un sitio web que ofrece una gran variedad de películas, series y",latam,0.0,0,0.0
Miembro del reparto de La canción de Buenos Aires es,Elena Cruz,la actriz argentina que interpreta a la hija del médico que,latam,0.0,0,0.0
Miembro del reparto de La canción de Buenos Aires es,Ricardo Alberto Darín,"el cantante argentino que interpreta la canción ""El día que",latam,0.0,0,0.0
Miembro del reparto de La canción de Buenos Aires es,Pablo de Tejada,"una película de 1991, basada en la obra te",latam,0.16666666666666666,0,0.0
Música de de La canción de Buenos Aires es,Carlos García (pianista),"una canción de la banda de rock argentina Soda Stereo, lanzada",latam,0.0,0,0.0
Identificador cinenacional.com de película de La canción de Buenos Aires es,la-cancion-de-buenos-aires,":

La canción de Buenos Aires es una película argentina de 1",latam,0.0,0,0.0
Subclase de de Challenger de Buenos Aires es,torneo de tenis,"la primera en ganar un título de liga
El equipo de la",latam,0.13333333333333333,0,0.0
Categoría principal del tema de Challenger de Buenos Aires es,Categoría:Challenger de Buenos Aires,":
A. Salud
B. Ciencia
C. Cultura",latam,0.0,0,0.0
Ubicación de Challenger de Buenos Aires es,Buenos Aires,una empresa de logística especializada en el transporte de carga y mercanc,latam,0.0,0,0.0
Título de Nueva Revista de Buenos Aires es,Nueva Revista de Buenos Aires,"un libro de poemas de la poetisa argentina María Elena Walsh,",latam,0.12500000000000003,0,0.0
Lugar de publicación de Nueva Revista de Buenos Aires es,Buenos Aires,"en el diario El Sol, que era un periódico de la",latam,0.0,0,0.0
Idioma de la obra o del nombre de Nueva Revista de Buenos Aires es,español,el español. La obra está escrita en el idioma español. La,latam,0.16666666666666669,1,0.0
Ubicación de la sede de Nueva Revista de Buenos Aires es,Buenos Aires,"en la ciudad de Buenos Aires, en el barrio de Palermo,",latam,0.3076923076923077,1,0.0
Fichero digitalizado en Wikimedia Commons de La muerte de Buenos Aires es,La muerte de Buenos Aires - Eduardo Gutierrez.pdf,el título de una obra pintada por el pintor argentino Juan Manuel,latam,0.10526315789473685,0,0.0
Título de La muerte de Buenos Aires es,La muerte de Buenos Aires,un libro de Gabriel García Márquez. ¿Es cierto o f,latam,0.13333333333333333,0,0.0
Lugar de publicación de La muerte de Buenos Aires es,Buenos Aires,":
El lugar de publicación de *La muerte de Buenos Aires*",latam,0.33333333333333337,1,0.0
Autor de La muerte de Buenos Aires es,Eduardo Gutiérrez,un libro sobre la historia de la ciudad de Buenos Aires. La muerte,latam,0.0,0,0.0
Idioma de la obra o del nombre de La muerte de Buenos Aires es,español,"una novela de Eduardo Galeano, escrita en español. El título",latam,0.18181818181818182,1,0.0
Título de Archivos de oftalmologia de Buenos Aires es,Archivos de oftalmologia de Buenos Aires,"una publicación de la Sociedad Argentina de Oftalmología, con",latam,0.26666666666666666,0,0.0
Título de Archivos de oftalmologia de Buenos Aires es,Archivos de oftalmología de Buenos Aires,una revista científica que publica artículos relacionados con la medic,latam,0.0,0,0.0
Idioma de la obra o del nombre de Archivos de oftalmologia de Buenos Aires es,español,el idioma que se usa para los títulos de los artículos,latam,0.0,0,0.0
Título de Boletines y trabajos - Sociedad de Cirugia de Buenos Aires es,Boletines y trabajos - Sociedad de Cirugia de Buenos Aires,una organización profesional de cirugía con más de 100 años,latam,0.2105263157894737,0,0.0
Título de Boletines y trabajos - Sociedad de Cirugia de Buenos Aires es,Boletines y trabajos - Sociedad de Cirugía de Buenos Aires,el que aparece en los boletines y trabajos de la Soc,latam,0.39999999999999997,0,0.0
Idioma de la obra o del nombre de Boletines y trabajos - Sociedad de Cirugia de Buenos Aires es,español,un boletín de la Sociedad de Cirugia de Buenos Aires,latam,0.0,0,0.0
Título de Revista del Museo de la Facultad de Odontologia de Buenos Aires es,Revista del Museo de la Facultad de Odontologia de Buenos Aires,": ""Odontología y Ciencia"". La Revista ""Odont",latam,0.23529411764705885,0,0.0
Título de Revista del Museo de la Facultad de Odontologia de Buenos Aires es,Revista del Museo de la Facultad de Odontología de Buenos Aires,"un título de revista académica, pero no es un título de",latam,0.2727272727272727,0,0.0
Editorial de Revista del Museo de la Facultad de Odontologia de Buenos Aires es,Universidad de Buenos Aires,un medio de comunicación académico que se centra en la odont,latam,0.13333333333333333,0,0.0
Idioma de la obra o del nombre de Revista del Museo de la Facultad de Odontologia de Buenos Aires es,español,"""Odontologia Argentina"" y el idioma de la obra es """,latam,0.0,0,0.0
Título de Anales de la Sociedad de Puericultura de Buenos Aires es,Anales de la Sociedad de Puericultura de Buenos Aires,un libro que se publicó en 1869. El título,latam,0.0,0,0.0
Idioma de la obra o del nombre de Anales de la Sociedad de Puericultura de Buenos Aires es,español,":
El idioma de la obra o del nombre ""Anales de la",latam,0.0,0,0.0
Título de Misterios de Buenos Aires es,Misterios de Buenos Aires,"una serie de 10 capítulos, que fue producida",latam,0.16666666666666666,0,0.0
Idioma de la obra o del nombre de Misterios de Buenos Aires es,español,"el idioma original de la obra. Por lo tanto, si la obra",latam,0.0,0,0.0
Edición o traducción de de Misterios de Buenos Aires es,Misterios de Buenos Aires,una novela de 1955 de la escritora argentina,latam,0.16666666666666666,0,0.0
Título de Revista neurologica de Buenos Aires es,Revista neurologica de Buenos Aires,"un periódico médico, científico, especializado en Neurología,",latam,0.0,0,0.0
Título de Revista neurologica de Buenos Aires es,Revista neurológica de Buenos Aires,"una revista científica, es una revista indexada en el Sc",latam,0.13333333333333333,0,0.0
Idioma de la obra o del nombre de Revista neurologica de Buenos Aires es,español,español. 2.	Revista Neurologica de Buenos Aires (,latam,0.25,1,0.0
Fichero digitalizado en Wikimedia Commons de Recuerdos de Buenos Aires es,Recuerdos de Buenos Aires - Silverio Dominguez.pdf,el título de un libro escrito por el escritor argentino José Hern,latam,0.1111111111111111,0,0.0
Título de Recuerdos de Buenos Aires es,Recuerdos de Buenos Aires,un proyecto de investigación sobre la memoria urbana en la ciudad de Buenos Aires,latam,0.3333333333333333,0,0.0
Idioma de la obra o del nombre de Recuerdos de Buenos Aires es,español,"el idioma original de la obra, pero si se refiere al título",latam,0.0,0,0.0
Lugar de publicación de Recuerdos de Buenos Aires es,Valladolid,":
El libro **""Recuerdos de Buenos Aires""** fue public",latam,0.0,0,0.0
Idioma de la obra o del nombre de Buenos Aires es,español,"un idioma que se habla en Buenos Aires, Argentina. El idi",latam,0.0,0,0.0
Forma artística de Buenos Aires es,canción,un espacio que busca potenciar la creatividad de los artistas y,latam,0.0,0,0.0
Fichero digitalizado en Wikimedia Commons de El conventillo de Buenos Aires es,El conventillo de Buenos Aires - Santiago Estrada.pdf,"un edificio de la ciudad de Buenos Aires, Argentina, ubicado en",latam,0.33333333333333326,0,0.0
Título de El conventillo de Buenos Aires es,El conventillo de Buenos Aires,"un libro que fue publicado en 1996, escrito",latam,0.0,0,0.0
Idioma de la obra o del nombre de El conventillo de Buenos Aires es,español,el idioma que se hablaba en el conventillo. How do,latam,0.0,0,0.0
Lugar de publicación de El conventillo de Buenos Aires es,Buenos Aires,el periódico El Heraldo de Buenos Aires. How do you,latam,0.33333333333333337,1,0.0
Ubicación de la sede de Banco Ciudad de Buenos Aires es,Buenos Aires,"en la Avenida de Mayo, 1000, en el",latam,0.0,0,0.0
Categoría en Commons de Banco Ciudad de Buenos Aires es,Banco de la Ciudad de Buenos Aires,"una categoría de la Wikipedia, que contiene imágenes, audio y video relacionados",latam,0.2105263157894737,0,0.0
Industria de Banco Ciudad de Buenos Aires es,sector financiero,una empresa que se dedica a la prestación de servicios de banca,latam,0.0,0,0.0
Industria de Banco Ciudad de Buenos Aires es,servicios financieros,"un banco de inversión que ofrece servicios de inversión, banca privada,",latam,0.15384615384615385,0,0.0
Identificador en Facebook de Banco Ciudad de Buenos Aires es,bancociudad,": 
Banco Ciudad de Buenos Aires
¿Y el de la suc",latam,0.0,0,0.0
Nombre de usuario de Twitter (X) de Banco Ciudad de Buenos Aires es,BancoCiudad,"@bancociudad, ¿qué es el ""Banco Ciudad de",latam,0.25,1,0.0
Nombre de usuario de Instagram de Banco Ciudad de Buenos Aires es,banco.ciudad,: El nombre de usuario de Instagram de Banco Ciudad de Buenos Aires es **,latam,0.0,0,0.0
Logotipo de Banco Ciudad de Buenos Aires es,Logo Banco Ciudad.svg,un banco argentino que opera desde 1978. Es un,latam,0.16666666666666666,0,0.0
Identificador name-suggestion-index de Banco Ciudad de Buenos Aires es,bancociudad-841353,"incorrecto. La sugerencia de nombre es ""Banco Ciudad de Buenos",latam,0.0,0,0.0
Identificador name-suggestion-index de Banco Ciudad de Buenos Aires es,bancociudad-b67a7c,un índice que se utiliza para identificar sugerencias de nombres de empresas.,latam,0.0,0,0.0
Imagen de Banco Ciudad de Buenos Aires es,Casa Matriz Banco Ciudad.jpg,un banco argentino que pertenece al Grupo Financiero Ciudad.,latam,0.15384615384615383,0,0.0
Identificador Crunchbase de una organización de Banco Ciudad de Buenos Aires es,banco-ciudad,": 

El identificador Crunchbase de una organización como **Banco Ciudad",latam,0.0,0,0.0
Forma jurídica de Banco Ciudad de Buenos Aires es,empresa pública,S.A. (Sociedad Anónima) y su actividad principal,latam,0.0,0,0.0
Logotipo de Banco de la Provincia de Buenos Aires es,"Banco Provincia (Bs.As., 2021).svg","el logotipo del Banco de la Provincia de Buenos Aires, que",latam,0.26666666666666666,0,0.0
Industria de Banco de la Provincia de Buenos Aires es,servicios financieros,una empresa de servicios financieros con más de 100 años de,latam,0.3076923076923077,1,0.0
Nombre de usuario de Instagram de Banco de la Provincia de Buenos Aires es,banco_provincia,: La información solicitada no está disponible. La institución financiera no,latam,0.0,0,0.0
Imagen de Banco de la Provincia de Buenos Aires es,Banco Provincia Casa Matriz-La Plata-1.jpg,una empresa de servicios financieros que ofrece productos y servicios de ahorro,latam,0.0,0,0.0
Categoría en Commons de Banco de la Provincia de Buenos Aires es,Banco de la Provincia de Buenos Aires,"un sitio web de contenido libre, que permite acceder a imágenes, audio",latam,0.10526315789473685,0,0.0
Situado en la entidad territorial administrativa de Banco de la Provincia de Buenos Aires es,Provincia de Buenos Aires,"el Banco de la Provincia de Buenos Aires (BPA), el cual",latam,0.5333333333333333,1,0.0
Forma jurídica de Banco de la Provincia de Buenos Aires es,empresa pública,":

A) Sociedad Anónima

B) Sociedad por Acc",latam,0.0,0,0.0
Imagen de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Palacio Legislativo - Ciudad Autónoma de Bs. As..jpg,un palacio de estilo neogótico situado en el barrio,latam,0.25,0,0.0
Situado en la entidad territorial administrativa de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Buenos Aires,el edificio que aloja a la Legislatura de la Ciudad Autón,latam,0.0,0,0.0
Situado en la calle de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Avenida Presidente Julio Argentino Roca,un edificio que fue construido durante el periodo de la Primera República,latam,0.0,0,0.0
Estilo arquitectónico de Palacio de la Legislatura de la Ciudad de Buenos Aires es,neoclasicismo,":

El Palacio de la Legislatura de la Ciudad de Buenos Aires es",latam,0.0,0,0.0
Estatus patrimonial de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Monumento histórico nacional de Argentina,"un bien de interés público, y está inscrito en el Registro Nacional",latam,0.23529411764705882,0,0.0
Categoría en Commons de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Palacio de la Legislatura de Buenos Aires,"un archivo de la categoría en Commons, que contiene imágenes del Palacio de",latam,0.4,0,0.0
Categoría principal del tema de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Categoría:Legislatura de la Ciudad de Buenos Aires,": 
A. Sociedad
B. Cultura
C. Política",latam,0.0,0,0.0
Situado en la dirección postal de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Perú 130. Ciudad Autónoma de Buenos Aires,"el lugar donde se reúnen los diputados, que son los",latam,0.0,0,0.0
Vista aérea de Palacio de la Legislatura de la Ciudad de Buenos Aires es,Vista aérea de Plaza de Mayo 08.jpg,"un edificio ubicado en la ciudad de Buenos Aires, Argentina, en",latam,0.1111111111111111,0,0.0
Título de Catálogo del Tribunal de Cuentas y Contaduría de la Provincia de Buenos Aires es,Catálogo del Tribunal de Cuentas y Contaduría de la Provincia de Buenos Aires,"un libro que se publicó en 1883, el cual",latam,0.0,0,0.0
Autor de Catálogo del Tribunal de Cuentas y Contaduría de la Provincia de Buenos Aires es,Gobierno de la Provincia de Buenos Aires,"un libro de
**José María Sánchez**. La obra fue",latam,0.25,0,0.0
Idioma de la obra o del nombre de Catálogo del Tribunal de Cuentas y Contaduría de la Provincia de Buenos Aires es,español,"el que se utiliza, en el caso de ser un acto de adjud",latam,0.0,0,0.0
Fichero digitalizado en Wikimedia Commons de Catálogo del Tribunal de Cuentas y Contaduría de la Provincia de Buenos Aires es,Catálogo del Tribunal de Cuentas y Contaduría de la Provincia de Buenos Aires.pdf,un libro de contabilidad de la Provincia de Buenos Aires. How do,latam,0.48000000000000004,0,0.0
Imagen de Legislatura de la Ciudad Autónoma de Buenos Aires es,Buenos Aires legislatura.jpg,"un proyecto de investigación, desarrollo e innovación tecnológica (I+D",latam,0.0,0,0.0
Categoría principal del tema de Legislatura de la Ciudad Autónoma de Buenos Aires es,Categoría:Legislatura de la Ciudad de Buenos Aires,":
A) Política
B) Sociedad
C) Cultura",latam,0.0,0,0.0
Aplica a la jurisdicción de Legislatura de la Ciudad Autónoma de Buenos Aires es,Buenos Aires,"la de los asuntos relativos a la organización, funcionamiento y administr",latam,0.0,0,0.0
Propiedad asociada de Wikidata de Legislatura de la Ciudad Autónoma de Buenos Aires es,identificador de legislador de la Ciudad de Buenos Aires,"""Legislatura de la Ciudad Autónoma de Buenos Aires"" y",latam,0.6666666666666666,0,0.0
Instancia tiene partes de la clase de Legislatura de la Ciudad Autónoma de Buenos Aires es,legislador de la Ciudad de Buenos Aires,"un organismo de la administración pública argentina, con personalidad jur",latam,0.23529411764705882,0,0.0
Compuesto por de Legislatura de la Ciudad Autónoma de Buenos Aires es,legislador de la Ciudad de Buenos Aires,un organismo que se encarga de legislar para la Ciudad Autón,latam,0.33333333333333326,0,0.0
Categoría en Commons de Casa de la Cultura de Buenos Aires es,Casa de la Cultura de Buenos Aires,"un proyecto de
**documentación y difusión digital de la historia",latam,0.3529411764705882,0,0.0
Imagen de Casa de la Cultura de Buenos Aires es,Casa de la Cultura Buenos Aires.jpg,un sitio web de turismo que ofrece información sobre la ciudad de Buenos Aires,latam,0.3,0,0.0
Situado en la entidad territorial administrativa de Casa de la Cultura de Buenos Aires es,Buenos Aires,un espacio que se encuentra integrado en el Complejo Cultural de la A,latam,0.0,0,0.0
Propiedad de de Casa de la Cultura de Buenos Aires es,Gobierno de la Ciudad de Buenos Aires,el lugar donde se encuentra el Museo de Arte Contemporáneo de,latam,0.2222222222222222,0,0.0
Situado en la dirección postal de Casa de la Cultura de Buenos Aires es,Avenida de Mayo 575,un museo de arte contemporáneo que fue fundado en el año,latam,0.13333333333333333,0,0.0
Ocupante de Casa de la Cultura de Buenos Aires es,La Prensa,un libro que recoge la experiencia de un grupo de artistas argentinos,latam,0.14285714285714285,0,0.0
Situado en la calle de Casa de la Cultura de Buenos Aires es,Avenida de Mayo,"un espacio que ofrece actividades para toda la familia, con espacios para la",latam,0.0,0,0.0
Organizador de Feria Internacional del Libro de Buenos Aires es,Fundación El Libro,una organización que se encarga de la organización de la Feria Internacional del,latam,0.0,0,0.0
Fundador de Feria Internacional del Libro de Buenos Aires es,Fundación El Libro,"el escritor y periodista argentino
**Mario Vargas Llos",latam,0.18181818181818182,0,0.0
Ubicación de Feria Internacional del Libro de Buenos Aires es,Exposición Rural Argentina,"en la Plaza de Mayo, en Buenos Aires, Argentina. La feria",latam,0.14285714285714288,0,0.0
Hashtag de Feria Internacional del Libro de Buenos Aires es,FILBuenosAires,"#FeriaLibroBA
La Feria Internacional del Libro de",latam,0.0,0,0.0
Categoría en Commons de Feria Internacional del Libro de Buenos Aires es,Feria Internacional del Libro de Buenos Aires,una categoría que contiene archivos relacionados con la Feria Internacional del Libro,latam,0.4210526315789474,0,0.0
Situado en la entidad territorial administrativa de Feria Internacional del Libro de Buenos Aires es,Buenos Aires,"un evento anual que se desarrolla en la ciudad de Buenos Aires,",latam,0.2857142857142857,1,0.0
Categoría en Commons de Ferrocarril Midland de Buenos Aires es,Ferrocarril Midland de Buenos Aires,una categoría en Commons que contiene imágenes de los ferrocarriles del grupo,latam,0.11764705882352941,0,0.0
Imagen de Ferrocarril Midland de Buenos Aires es,Comienzamidland02.JPG,"la imagen de la foto de esta web, que representa el Ferrocarr",latam,0.0,0,0.0
Propiedad de de Ferrocarril Midland de Buenos Aires es,presidencia de la Nación,"una empresa que nació en el año 1938,",latam,0.0,0,0.0
Término (objeto) de Ferrocarril Midland de Buenos Aires es,Estación Puente Alsina,una empresa de ferrocarril argentina que se estableció en,latam,0.0,0,0.0
Término (objeto) de Ferrocarril Midland de Buenos Aires es,Estación Carhué,un término que se utiliza para referirse a la red ferroviaria,latam,0.0,0,0.0
Ubicación de la sede de Ferrocarril Midland de Buenos Aires es,Provincia de Buenos Aires,":
La sede de Ferrocarril Midland de Buenos Aires está ubic",latam,0.4285714285714285,0,0.0
Situado en la entidad territorial administrativa de Ferrocarril Midland de Buenos Aires es,Provincia de Buenos Aires,un sistema ferroviario que conecta la ciudad de Buenos Aires con,latam,0.39999999999999997,0,0.0
Industria de Ferrocarril Midland de Buenos Aires es,transporte ferroviario,una empresa de transporte ferroviario en Argentina que opera en la provincia,latam,0.2857142857142857,1,0.0
Diferente de de Ferrocarril Midland de Buenos Aires es,Compañía del Ferrocarril Midland,"el ferrocarril de la Patagonia, el cual fue constr",latam,0.15384615384615383,0,0.0
Reemplazado por de Ferrocarril Midland de Buenos Aires es,Ferrocarriles Argentinos,"un proyecto de desarrollo urbano en el barrio de Palermo, Buenos",latam,0.0,0,0.0
Estado de uso de Ferrocarril Midland de Buenos Aires es,clausurado,"una empresa que fue fundada en 1856, y en",latam,0.0,0,0.0
Aplica a la jurisdicción de Cámara de Diputados de la Provincia de Buenos Aires es,Provincia de Buenos Aires,"el espacio donde se desarrollan los debates parlamentarios, las sesiones",latam,0.0,0,0.0
Compuesto por de Cámara de Diputados de la Provincia de Buenos Aires es,diputado de la provincia de Buenos Aires,"el cuerpo legislativo provincial, y es el encargado de hacer",latam,0.11764705882352941,0,0.0
Término (objeto) de Ferrocarril del Norte de Buenos Aires es,Estación Central de Buenos Aires,"un término que se encuentra en el partido de La Matanza, en la",latam,0.1111111111111111,0,0.0
Término (objeto) de Ferrocarril del Norte de Buenos Aires es,Estación Tigre 1865,un tipo de vía férrea que se construyó entre,latam,0.0,0,0.0
Sucedido por de Ferrocarril del Norte de Buenos Aires es,Ferrocarril Central Argentino,el ferrocarril que atraviesa el norte de la provincia,latam,0.16666666666666666,0,0.0
Situado en la entidad territorial administrativa de Ferrocarril del Norte de Buenos Aires es,Buenos Aires,"un edificio de tres pisos, con un área de 28",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Ferrocarril del Norte de Buenos Aires es,Provincia de Buenos Aires,un tipo de ferrocarril de baja densidad que se caracteriza,latam,0.14285714285714288,0,0.0
Estado de uso de Ferrocarril del Norte de Buenos Aires es,clausurado,"un tipo de propiedad de transporte ferroviario en la Argentina, que",latam,0.0,0,0.0
Disciplina deportiva de Maratón de Buenos Aires es,maratón,una de las 10 más importantes del mundo. Se celebra en,latam,0.0,0,0.0
Ubicación de Maratón de Buenos Aires es,Buenos Aires,"la capital de la Provincia de Buenos Aires, Argentina. La carrera se",latam,0.2857142857142857,1,0.0
Imagen de Ferrocarril Oeste de Buenos Aires es,FerroCarrilOeste001.JPG,una empresa que se dedica al transporte de pasajeros en la provincia,latam,0.0,0,0.0
Ubicación de la sede de Ferrocarril Oeste de Buenos Aires es,Provincia de Buenos Aires,":
A. San Miguel
B. San Telmo
C. Ret",latam,0.0,0,0.0
Término (objeto) de Ferrocarril Oeste de Buenos Aires es,Estación Once,el nombre de un tren que recorrió la Argentina entre 19,latam,0.0,0,0.0
Término (objeto) de Ferrocarril Oeste de Buenos Aires es,Estación del Parque,una empresa de transporte ferroviario de pasajeros y carga que,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Ferrocarril Oeste de Buenos Aires es,Provincia de Buenos Aires,el municipio más antiguo de la Argentina y el más antiguo de,latam,0.125,0,0.0
Estado de uso de Ferrocarril Oeste de Buenos Aires es,clausurado,un libro que recoge la historia del Ferrocarril Oeste de,latam,0.0,0,0.0
Categoría en Commons de Policía de la Provincia de Buenos Aires es,Buenos Aires Provincial Police,la categoría en Commons para imágenes relacionadas con la Policía de la Pro,latam,0.0,0,0.0
Categoría principal del tema de Policía de la Provincia de Buenos Aires es,Categoría:Policía de la provincia de Buenos Aires,"la de la
**Organización**. El tema se divide en",latam,0.25,0,0.0
Identificador name-suggestion-index de Policía de la Provincia de Buenos Aires es,policiadelaprovinciadebuenosaires-c38488,"incorrecto.
¿Cómo se llama correctamente el índice de sugerencias de nombres",latam,0.0,0,0.0
Título de Policía de la Provincia de Buenos Aires es,Policía Provincia de Buenos Aires (@PoliciaPBA),un título académico otorgado por la Universidad Nacional de San Mart,latam,0.11764705882352942,0,0.0
Situado en la entidad territorial administrativa de Policía de la Provincia de Buenos Aires es,Provincia de Buenos Aires,"un municipio de la Argentina, en el área del Río de la",latam,0.125,0,0.0
"El director de Yo soy así, Tita de Buenos Aires es",María Teresa Correa,un personaje que se ha convertido en un símbolo de la,latam,0.0,0,0.0
"Título de Yo soy así, Tita de Buenos Aires es","Yo soy así, Tita de Buenos Aires","un libro de ¿qué género literario?

""Yo soy así, T",latam,0.47058823529411764,0,0.0
"Idioma de la película o programa de televisión de Yo soy así, Tita de Buenos Aires es",español,":
A) inglés
B) español
C) francés
D",latam,0.25,1,0.0
Deporte de Club Atlético Banco de la Provincia de Buenos Aires es,baloncesto,"un deporte de equipo, con reglas propias. El Club Atl",latam,0.0,0,0.0
Deporte de Club Atlético Banco de la Provincia de Buenos Aires es,natación,un equipo de fútbol argentino de la ciudad de Buenos Aires,latam,0.0,0,0.0
Color de Club Atlético Banco de la Provincia de Buenos Aires es,blanco,":
A. Rojo y blanco
B. Azul y blanco",latam,0.2222222222222222,1,0.0
